Source;Word;Article;Forms;Wortart;Genus;URL;nur_im_Plural
B1;Diät;die;;Substantiv;fem.;https://www.dwds.de/wb/Di%C3%A4t;0.0
A1;Doktor;der;;Substantiv;mask.;https://www.dwds.de/wb/Doktor;0.0
B1;Doktorin;die;;Substantiv;fem.;https://www.dwds.de/wb/Doktorin;0.0
B1;Dokument;das;;Substantiv;neutr.;https://www.dwds.de/wb/Dokument;0.0
B1;Donner;der;;Substantiv;mask.;https://www.dwds.de/wb/Donner;0.0
A1,BW1;Donnerstag;der;;Substantiv;mask.;https://www.dwds.de/wb/Donnerstag;0.0
A1;Doppelzimmer;das;;Substantiv;neutr.;https://www.dwds.de/wb/Doppelzimmer;0.0
A1;Dorf;das;;Substantiv;neutr.;https://www.dwds.de/wb/Dorf;0.0
B1,BW1;Dose;die;;Substantiv;fem.;https://www.dwds.de/wb/Dose;0.0
BW1;Drache;der;;Substantiv;;;
B1;Dreck;der;;Substantiv;mask.;https://www.dwds.de/wb/Dreck;0.0
B1;Droge;die;;Substantiv;fem.;https://www.dwds.de/wb/Droge;0.0
B1;Drogerie;die;;Substantiv;fem.;https://www.dwds.de/wb/Drogerie;0.0
B1;Druck;der;;Substantiv;mask.;https://www.dwds.de/wb/Druck#1;0.0
A1;Drucker;der;;Substantiv;mask.;https://www.dwds.de/wb/Drucker;0.0
A1;Durchsage;die;;Substantiv;fem.;https://www.dwds.de/wb/Durchsage;0.0
B1;Durchschnitt;der;;Substantiv;mask.;https://www.dwds.de/wb/Durchschnitt;0.0
A1;Durst;der;;Substantiv;mask.;https://www.dwds.de/wb/Durst;0.0
A1,BW1;Dusche;die;duschen;Substantiv;fem.;https://www.dwds.de/wb/Dusche;0.0
A2;E-Book;das;;Substantiv;neutr.;https://www.dwds.de/wb/E-Book;0.0
A1,BW3;E-Mail;die;;Substantiv;fem., neutr.;https://www.dwds.de/wb/E-Mail;0.0
B1;EC-Karte;die;;Substantiv;fem.;https://www.dwds.de/wb/EC-Karte;0.0
B1;Eck;das;;Substantiv;neutr.;https://www.dwds.de/wb/Eck;0.0
A1;Ecke;die;;Substantiv;fem.;https://www.dwds.de/wb/Ecke;0.0
B1;Ehe;die;;Substantiv;fem.;https://www.dwds.de/wb/Ehe;0.0
A1;Ehefrau;die;;Substantiv;fem.;https://www.dwds.de/wb/Ehefrau;0.0
A1;Ehemann;der;;Substantiv;mask.;https://www.dwds.de/wb/Ehemann;0.0
B1;Ehepaar;das;;Substantiv;neutr.;https://www.dwds.de/wb/Ehepaar;0.0
A2;Ehepartner;der;;Substantiv;mask.;https://www.dwds.de/wb/Ehepartner;0.0
A1;Ei;das;;Substantiv;neutr.;https://www.dwds.de/wb/Ei;0.0
B1;Eile;die;;Substantiv;fem.;https://www.dwds.de/wb/Eile;0.0
BW1;Eimer;der;;Substantiv;;;
B1;Einbahnstraße;die;;Substantiv;fem.;https://www.dwds.de/wb/Einbahnstra%C3%9Fe;0.0
B1;Einbrecher;der;;Substantiv;mask.;https://www.dwds.de/wb/Einbrecher;0.0
B1;Einbrecherin;die;;Substantiv;fem.;https://www.dwds.de/wb/Einbrecherin;0.0
B1;Einbruch;der;;Substantiv;mask.;https://www.dwds.de/wb/Einbruch;0.0
B1;Eindruck;der;;Substantiv;mask.;https://www.dwds.de/wb/Eindruck;0.0
B1;Einfahrt;die;;Substantiv;fem.;https://www.dwds.de/wb/Einfahrt;0.0
B1;Einfall;der;;Substantiv;mask.;https://www.dwds.de/wb/Einfall;0.0
B1;Einfluss;der;;Substantiv;mask.;https://www.dwds.de/wb/Einfluss;0.0
B1;Einführung;die;;Substantiv;fem.;https://www.dwds.de/wb/Einf%C3%BChrung;0.0
A1;Eingang;der;;Substantiv;mask.;https://www.dwds.de/wb/Eingang;0.0
B1;Einkauf;der;;Substantiv;mask.;https://www.dwds.de/wb/Einkauf;0.0
A2;Einkaufszentrum;das;;Substantiv;neutr.;https://www.dwds.de/wb/Einkaufszentrum;0.0
B1;Einkommen;das;;Substantiv;neutr.;https://www.dwds.de/wb/Einkommen;0.0
A1;Einladung;die;;Substantiv;fem.;https://www.dwds.de/wb/Einladung;0.0
B1;Einnahme;die;;Substantiv;fem.;https://www.dwds.de/wb/Einnahme;0.0
B1;Einrichtung;die;;Substantiv;fem.;https://www.dwds.de/wb/Einrichtung;0.0
B1;Einschreiben;das;;Substantiv;neutr.;https://www.dwds.de/wb/Einschreiben;0.0
A1;Eintritt;der;;Substantiv;mask.;https://www.dwds.de/wb/Eintritt;0.0
B1;Einwohner;der;;Substantiv;mask.;https://www.dwds.de/wb/Einwohner;0.0
B1;Einwohnerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Einwohnerin;0.0
B1;Einzahlung;die;;Substantiv;fem.;https://www.dwds.de/wb/Einzahlung;0.0
B1;Einzelheit;die;;Substantiv;fem.;https://www.dwds.de/wb/Einzelheit;0.0
A1;Einzelzimmer;das;;Substantiv;neutr.;https://www.dwds.de/wb/Einzelzimmer;0.0
A2,BW1;Eis;das;;Substantiv;neutr.;https://www.dwds.de/wb/Eis#1;0.0
B1;Eisenbahn;die;;Substantiv;fem.;https://www.dwds.de/wb/Eisenbahn;0.0
A1,BW3;Eltern;die;;Substantiv;;https://www.dwds.de/wb/Eltern;1.0
B1;Empfang;der;;Substantiv;mask.;https://www.dwds.de/wb/Empfang;0.0
B1;Empfehlung;die;;Substantiv;fem.;https://www.dwds.de/wb/Empfehlung;0.0
A1;Empfänger;der;;Substantiv;mask.;https://www.dwds.de/wb/Empf%C3%A4nger;0.0
A1,BW1;Ende;das;;Substantiv;neutr.;https://www.dwds.de/wb/Ende;0.0
B1;Energie;die;;Substantiv;fem.;https://www.dwds.de/wb/Energie;0.0
BW1;Engel;der;;Substantiv;;;
B1,BW1;Enkel;der;;Substantiv;mask.;https://www.dwds.de/wb/Enkel;0.0
B1;Enkelin;die;;Substantiv;fem.;https://www.dwds.de/wb/Enkelin;0.0
BW1;Ente;die;;Substantiv;;;
B1;Entfernung;die;;Substantiv;fem.;https://www.dwds.de/wb/Entfernung;0.0
B1;Entlassung;die;;Substantiv;fem.;https://www.dwds.de/wb/Entlassung;0.0
B1;Entscheidung;die;;Substantiv;fem.;https://www.dwds.de/wb/Entscheidung;0.0
A1;Entschuldigung;die;;Substantiv;fem.;https://www.dwds.de/wb/Entschuldigung;0.0
B1;Enttäuschung;die;;Substantiv;fem.;https://www.dwds.de/wb/Entt%C3%A4uschung;0.0
B1;Entwickelung;die;;Substantiv;fem.;https://www.dwds.de/wb/Entwickelung;0.0
B1;Entwicklung;die;;Substantiv;fem.;https://www.dwds.de/wb/Entwicklung;0.0
B1;Erdapfel;der;;Substantiv;mask.;https://www.dwds.de/wb/Erdapfel;0.0
B1,BW1;Erde;die;;Substantiv;fem.;https://www.dwds.de/wb/Erde;0.0
A2;Erdgeschoss;das;;Substantiv;neutr.;https://www.dwds.de/wb/Erdgeschoss;0.0
B1,BW3;Ereignis;das;Ereignisse;Substantiv;neutr.;https://www.dwds.de/wb/Ereignis;0.0
A2;Erfahrung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erfahrung;0.0
B1;Erfindung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erfindung;0.0
B1,BW3;Erfolg;der;Erfolge;Substantiv;mask.;https://www.dwds.de/wb/Erfolg;0.0
A1,BW3;Ergebnis;das;Ergebnisse;Substantiv;neutr.;https://www.dwds.de/wb/Ergebnis;0.0
B1;Erholung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erholung;0.0
B1;Erhöhung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erh%C3%B6hung;0.0
B1;Erinnerung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erinnerung;0.0
B1;Erklärung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erkl%C3%A4rung;0.0
B1;Erkältung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erk%C3%A4ltung;0.0
A2;Erlaubnis;die;;Substantiv;fem.;https://www.dwds.de/wb/Erlaubnis;0.0
B1,BW3;Erlebnis;das;Erlebnisse, erleben;Substantiv;neutr.;https://www.dwds.de/wb/Erlebnis;0.0
A2;Ermäßigung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erm%C3%A4%C3%9Figung;0.0
B1;Ernte;die;;Substantiv;fem.;https://www.dwds.de/wb/Ernte;0.0
B1;Ernährung;die;;Substantiv;fem.;https://www.dwds.de/wb/Ern%C3%A4hrung;0.0
B1;Ersatz;der;;Substantiv;mask.;https://www.dwds.de/wb/Ersatz;0.0
A1;Erwachsene;;;Substantiv;fem., mask.;https://www.dwds.de/wb/Erwachsene;0.0
B1;Erziehung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erziehung;0.0
B1;Erzählung;die;;Substantiv;fem.;https://www.dwds.de/wb/Erz%C3%A4hlung;0.0
B1;Eröffnung;die;;Substantiv;fem.;https://www.dwds.de/wb/Er%C3%B6ffnung;0.0
BW1;Esel;der;;Substantiv;;;
A1;Essen;das;;Substantiv;neutr.;https://www.dwds.de/wb/Essen;0.0
B1;Essig;der;;Substantiv;mask.;https://www.dwds.de/wb/Essig;0.0
B1;Etage;die;;Substantiv;fem.;https://www.dwds.de/wb/Etage;0.0
A1;Euro;der;;Substantiv;mask.;https://www.dwds.de/wb/Euro#1;0.0
A1;Europa;das;;Substantiv;neutr.;https://www.dwds.de/wb/Europa;0.0
A1;Europäer;der;;Substantiv;mask.;https://www.dwds.de/wb/Europ%C3%A4er;0.0
B1;Experte;der;;Substantiv;mask.;https://www.dwds.de/wb/Experte;0.0
B1;Export;der;;Substantiv;mask.;https://www.dwds.de/wb/Export;0.0
B1;Fabrik;die;;Substantiv;fem.;https://www.dwds.de/wb/Fabrik;0.0
A2,BW1;Fach;das;Fächer;Substantiv;neutr.;https://www.dwds.de/wb/Fach#2;0.0
B1;Fachfrau;die;;Substantiv;fem.;https://www.dwds.de/wb/Fachfrau;0.0
B1;Fachleute;;;Substantiv;;https://www.dwds.de/wb/Fachleute;1.0
B1;Fachmann;der;;Substantiv;mask.;https://www.dwds.de/wb/Fachmann;0.0
BW1;Faden;der;Fäden;Substantiv;;;
B1;Fahrbahn;die;;Substantiv;fem.;https://www.dwds.de/wb/Fahrbahn;0.0
A1;Fahrer;der;;Substantiv;mask.;https://www.dwds.de/wb/Fahrer;0.0
A1;Fahrkarte;die;;Substantiv;fem.;https://www.dwds.de/wb/Fahrkarte;0.0
A2;Fahrplan;der;;Substantiv;mask.;https://www.dwds.de/wb/Fahrplan;0.0
A1,BW3;Fahrrad;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fahrrad;0.0
B1;Fahrzeug;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fahrzeug;0.0
B1;Faktor;der;;Substantiv;mask.;https://www.dwds.de/wb/Faktor;0.0
B1;Fall;der;;Substantiv;mask.;https://www.dwds.de/wb/Fall#2;0.0
A1;Familie;die;;Substantiv;fem.;https://www.dwds.de/wb/Familie;0.0
A1;Familienname;der;;Substantiv;mask.;https://www.dwds.de/wb/Familienname;0.0
A1;Familienstand;der;;Substantiv;mask.;https://www.dwds.de/wb/Familienstand;0.0
A2;Fan;der;;Substantiv;mask.;https://www.dwds.de/wb/Fan;0.0
B1;Fantasie;die;;Substantiv;fem.;https://www.dwds.de/wb/Fantasie;0.0
A1,BW1;Farbe;die;;Substantiv;fem.;https://www.dwds.de/wb/Farbe;0.0
B1;Faschierte;das;;Substantiv;neutr.;https://www.dwds.de/wb/Faschierte;0.0
B1;Fasching;der;;Substantiv;mask.;https://www.dwds.de/wb/Fasching;0.0
B1;Fasnacht;die;;Substantiv;fem.;https://www.dwds.de/wb/Fasnacht;0.0
BW3;Faust;die;Fäuste;Substantiv;;;
B1;Fauteuil;der;;Substantiv;mask.;https://www.dwds.de/wb/Fauteuil;0.0
A1;Fax;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fax;0.0
B1;Feber;der;;Substantiv;mask.;https://www.dwds.de/wb/Feber;0.0
A1,BW1;Februar;der;;Substantiv;mask.;https://www.dwds.de/wb/Februar;0.0
BW1;Feder;die;;Substantiv;;;
A1,BW3;Fehler;der;fehlen;Substantiv;mask.;https://www.dwds.de/wb/Fehler;0.0
A2;Feier;die;;Substantiv;fem.;https://www.dwds.de/wb/Feier;0.0
A1;Feierabend;der;;Substantiv;mask.;https://www.dwds.de/wb/Feierabend;0.0
A1;Feiertag;der;;Substantiv;mask.;https://www.dwds.de/wb/Feiertag;0.0
B1,BW3;Feld;das;Felder;Substantiv;neutr.;https://www.dwds.de/wb/Feld;0.0
A2,BW1;Fenster;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fenster;0.0
A2;Ferien;;;Substantiv;;https://www.dwds.de/wb/Ferien;1.0
B1;Fernbedienung;die;;Substantiv;fem.;https://www.dwds.de/wb/Fernbedienung;0.0
B1;Fernsehen;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fernsehen;0.0
B1;Fernseher;der;;Substantiv;mask.;https://www.dwds.de/wb/Fernseher;0.0
A2,BW1;Fest;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fest;0.0
A2;Festival;das;;Substantiv;neutr.;https://www.dwds.de/wb/Festival;0.0
B1;Festplatte;die;;Substantiv;fem.;https://www.dwds.de/wb/Festplatte;0.0
B1;Fett;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fett;0.0
A1;Feuer;das;;Substantiv;neutr.;https://www.dwds.de/wb/Feuer;0.0
B1;Feuerwehr;die;;Substantiv;fem.;https://www.dwds.de/wb/Feuerwehr;0.0
B1;Feuerzeug;das;;Substantiv;neutr.;https://www.dwds.de/wb/Feuerzeug;0.0
A1,BW1;Fieber;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fieber;0.0
B1;Figur;die;;Substantiv;fem.;https://www.dwds.de/wb/Figur;0.0
A1,BW3;Film;der;;Substantiv;mask.;https://www.dwds.de/wb/Film;0.0
B1,BW1;Finger;der;;Substantiv;mask.;https://www.dwds.de/wb/Finger;0.0
A1;Firma;die;;Substantiv;fem.;https://www.dwds.de/wb/Firma;0.0
A1,BW1;Fisch;der;;Substantiv;mask.;https://www.dwds.de/wb/Fisch;0.0
A1,BW1;Flasche;die;;Substantiv;fem.;https://www.dwds.de/wb/Flasche;0.0
B1,BW3;Fleck;der;fleckig;Substantiv;mask.;https://www.dwds.de/wb/Fleck#1;0.0
A1;Fleisch;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fleisch;0.0
B1;Fleischhauer;der;;Substantiv;mask.;https://www.dwds.de/wb/Fleischhauer;0.0
BW1;Fliege;die;du fliegst, ich flog, fliegen;Substantiv;;;
A2;Flohmarkt;der;;Substantiv;mask.;https://www.dwds.de/wb/Flohmarkt;0.0
BW3;Flosse;die;;Substantiv;;;
B1;Flucht;die;;Substantiv;fem.;https://www.dwds.de/wb/Flucht#1;0.0
A2;Flug;der;;Substantiv;mask.;https://www.dwds.de/wb/Flug;0.0
A1;Flughafen;der;;Substantiv;mask.;https://www.dwds.de/wb/Flughafen;0.0
A1;Flugzeug;das;;Substantiv;neutr.;https://www.dwds.de/wb/Flugzeug;0.0
B1;Flur;der;;Substantiv;mask.;https://www.dwds.de/wb/Flur#1;0.0
A2,BW3;Fluss;der;Flüsse;Substantiv;mask.;https://www.dwds.de/wb/Fluss;0.0
B1;Fläche;die;;Substantiv;fem.;https://www.dwds.de/wb/Fl%C3%A4che;0.0
B1,BW1;Flöte;die;;Substantiv;fem.;https://www.dwds.de/wb/Fl%C3%B6te;0.0
B1;Flüssigkeit;die;;Substantiv;fem.;https://www.dwds.de/wb/Fl%C3%BCssigkeit;0.0
B1;Folge;die;;Substantiv;fem.;https://www.dwds.de/wb/Folge;0.0
B1;Forderung;die;;Substantiv;fem.;https://www.dwds.de/wb/Forderung;0.0
B1;Form;die;;Substantiv;fem.;https://www.dwds.de/wb/Form;0.0
A1;Formular;das;;Substantiv;neutr.;https://www.dwds.de/wb/Formular;0.0
B1;Forschung;die;;Substantiv;fem.;https://www.dwds.de/wb/Forschung;0.0
B1;Fortbildung;die;;Substantiv;fem.;https://www.dwds.de/wb/Fortbildung;0.0
B1;Fortschritt;der;;Substantiv;mask.;https://www.dwds.de/wb/Fortschritt;0.0
B1;Fortsetzung;die;;Substantiv;fem.;https://www.dwds.de/wb/Fortsetzung;0.0
B1;Forum;das;;Substantiv;neutr.;https://www.dwds.de/wb/Forum;0.0
A1;Foto;das;;Substantiv;neutr., fem.;https://www.dwds.de/wb/Foto#1;0.0
A2;Fotoapparat;der;;Substantiv;mask.;https://www.dwds.de/wb/Fotoapparat;0.0
B1;Fotograf;der;;Substantiv;mask.;https://www.dwds.de/wb/Fotograf;0.0
B1;Fotografie;die;;Substantiv;fem.;https://www.dwds.de/wb/Fotografie;0.0
A1,BW1;Frage;die;fragen, du fragst;Substantiv;fem.;https://www.dwds.de/wb/Frage;0.0
A1,BW1;Frau;die;;Substantiv;fem.;https://www.dwds.de/wb/Frau;0.0
B1,BW3;Freiheit;die;frei;Substantiv;fem.;https://www.dwds.de/wb/Freiheit;0.0
A1,BW1;Freitag;der;;Substantiv;mask.;https://www.dwds.de/wb/Freitag;0.0
A1;Freizeit;die;;Substantiv;fem.;https://www.dwds.de/wb/Freizeit;0.0
B1;Fremdsprache;die;;Substantiv;fem.;https://www.dwds.de/wb/Fremdsprache;0.0
B1,BW1;Freude;die;(sich) freuen, du freust dich;Substantiv;fem.;https://www.dwds.de/wb/Freude;0.0
A1,BW1;Freund;der;Freunde, Freundin, freundlich;Substantiv;mask.;https://www.dwds.de/wb/Freund;0.0
A1;Freundin;die;;Substantiv;fem.;https://www.dwds.de/wb/Freundin;0.0
B1;Freundschaft;die;;Substantiv;fem.;https://www.dwds.de/wb/Freundschaft;0.0
B1;Friede;der;;Substantiv;mask.;https://www.dwds.de/wb/Friede;0.0
B1;Frieden;der;;Substantiv;mask.;https://www.dwds.de/wb/Frieden;0.0
B1;Friseur;der;;Substantiv;mask.;https://www.dwds.de/wb/Friseur;0.0
B1;Frist;die;;Substantiv;fem.;https://www.dwds.de/wb/Frist;0.0
B1;Frisur;die;;Substantiv;fem.;https://www.dwds.de/wb/Frisur;0.0
B1;Frisör;der;;Substantiv;mask.;https://www.dwds.de/wb/Fris%C3%B6r;0.0
BW1;Frosch;der;Frösche;Substantiv;;;
B1,BW3;Frucht;die;Früchte;Substantiv;fem.;https://www.dwds.de/wb/Frucht;0.0
A1;Frühjahr;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fr%C3%BChjahr;0.0
A1,BW1;Frühling;der;;Substantiv;mask.;https://www.dwds.de/wb/Fr%C3%BChling;0.0
A1,BW3;Frühstück;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fr%C3%BChst%C3%BCck;0.0
BW1;Fuchs;der;Füchse;Substantiv;;;
B1;Fundbüro;das;;Substantiv;neutr.;https://www.dwds.de/wb/Fundb%C3%BCro;0.0
A2;Fundsache;die;;Substantiv;fem.;https://www.dwds.de/wb/Fundsache;0.0
A1,BW1;Fuß;der;Füße;Substantiv;mask.;https://www.dwds.de/wb/Fu%C3%9F;0.0
A1,BW3;Fußball;der;Fäuste;Substantiv;mask.;https://www.dwds.de/wb/Fu%C3%9Fball;0.0
B1;Fußgänger;der;;Substantiv;mask.;https://www.dwds.de/wb/Fu%C3%9Fg%C3%A4nger;0.0
B1;Fußgängerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Fu%C3%9Fg%C3%A4ngerin;0.0
B1;Fußgängerzone;die;;Substantiv;fem.;https://www.dwds.de/wb/Fu%C3%9Fg%C3%A4ngerzone;0.0
B1;Fähigkeit;die;;Substantiv;fem.;https://www.dwds.de/wb/F%C3%A4higkeit;0.0
B1;Fähre;die;;Substantiv;fem.;https://www.dwds.de/wb/F%C3%A4hre;0.0
B1;Führerausweis;der;;Substantiv;mask.;https://www.dwds.de/wb/F%C3%BChrerausweis;0.0
A2;Führerschein;der;;Substantiv;mask.;https://www.dwds.de/wb/F%C3%BChrerschein;0.0
A1;Führung;die;;Substantiv;fem.;https://www.dwds.de/wb/F%C3%BChrung;0.0
BW1;Füller;der;;Substantiv;;;
A2,BW1;Gabel;die;;Substantiv;fem.;https://www.dwds.de/wb/Gabel;0.0
B1;Galerie;die;;Substantiv;fem.;https://www.dwds.de/wb/Galerie;0.0
B1;Gang;der;;Substantiv;mask.;https://www.dwds.de/wb/Gang#1;0.0
A2;Garage;die;;Substantiv;fem.;https://www.dwds.de/wb/Garage;0.0
B1;Garantie;die;;Substantiv;fem.;https://www.dwds.de/wb/Garantie;0.0
B1;Garderobe;die;;Substantiv;fem.;https://www.dwds.de/wb/Garderobe;0.0
A1,BW1;Garten;der;Gärten;Substantiv;mask.;https://www.dwds.de/wb/Garten;0.0
B1;Gas;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gas;0.0
A1,BW1;Gast;der;Gäste;Substantiv;mask.;https://www.dwds.de/wb/Gast#1;0.0
B1;Gasthaus;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gasthaus;0.0
B1;Gaststätte;die;;Substantiv;fem.;https://www.dwds.de/wb/Gastst%C3%A4tte;0.0
B1;Gebiet;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gebiet;0.0
B1;Gebirge;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gebirge;0.0
B1;Gebrauchsanweisung;die;;Substantiv;fem.;https://www.dwds.de/wb/Gebrauchsanweisung;0.0
B1,BW3;Geburt;die;;Substantiv;fem.;https://www.dwds.de/wb/Geburt;0.0
A1;Geburtsjahr;das;;Substantiv;neutr.;https://www.dwds.de/wb/Geburtsjahr;0.0
A1;Geburtsort;der;;Substantiv;mask.;https://www.dwds.de/wb/Geburtsort;0.0
A1,BW3;Geburtstag;der;;Substantiv;mask.;https://www.dwds.de/wb/Geburtstag;0.0
B1;Gebäck;das;;Substantiv;neutr.;https://www.dwds.de/wb/Geb%C3%A4ck;0.0
B1,BW3;Gebäude;das;bauen;Substantiv;neutr.;https://www.dwds.de/wb/Geb%C3%A4ude;0.0
B1;Gebühr;die;;Substantiv;fem.;https://www.dwds.de/wb/Geb%C3%BChr;0.0
B1;Gedanke;der;;Substantiv;mask.;https://www.dwds.de/wb/Gedanke;0.0
B1;Gedicht;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gedicht;0.0
B1;Geduld;die;;Substantiv;fem.;https://www.dwds.de/wb/Geduld;0.0
B1;Gefahr;die;;Substantiv;fem.;https://www.dwds.de/wb/Gefahr;0.0
B1;Gefängnis;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gef%C3%A4ngnis;0.0
B1;Gefühl;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gef%C3%BChl;0.0
B1;Gegend;die;;Substantiv;fem.;https://www.dwds.de/wb/Gegend;0.0
B1;Gegensatz;der;;Substantiv;mask.;https://www.dwds.de/wb/Gegensatz;0.0
B1;Gegenstand;der;;Substantiv;mask.;https://www.dwds.de/wb/Gegenstand;0.0
A2;Gegenteil;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gegenteil;0.0
B1;Gegner;der;;Substantiv;mask.;https://www.dwds.de/wb/Gegner;0.0
A2;Gehalt;das;;Substantiv;neutr., mask.;https://www.dwds.de/wb/Gehalt#2;0.0
B1,BW3;Geheimnis;das;;Substantiv;neutr.;https://www.dwds.de/wb/Geheimnis;0.0
B1;Gehsteig;der;;Substantiv;mask.;https://www.dwds.de/wb/Gehsteig;0.0
A1,BW3;Geld;das;Gelder;Substantiv;neutr.;https://www.dwds.de/wb/Geld;0.0
B1;Geldautomat;der;;Substantiv;mask.;https://www.dwds.de/wb/Geldautomat;0.0
A2;Geldbörse;die;;Substantiv;fem.;https://www.dwds.de/wb/Geldb%C3%B6rse;0.0
B1;Gelegenheit;die;;Substantiv;fem.;https://www.dwds.de/wb/Gelegenheit;0.0
B1;Gemeinschaft;die;;Substantiv;fem.;https://www.dwds.de/wb/Gemeinschaft;0.0
A1,BW1;Gemüse;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gem%C3%BCse;0.0
B1;Generation;die;;Substantiv;fem.;https://www.dwds.de/wb/Generation;0.0
A1;Gepäck;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gep%C3%A4ck;0.0
A2;Gericht;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gericht#1;0.0
A2;Gerät;das;;Substantiv;neutr.;https://www.dwds.de/wb/Ger%C3%A4t;0.0
A1,BW1;Geschenk;das;schenken;Substantiv;neutr.;https://www.dwds.de/wb/Geschenk;0.0
A2;Geschichte;die;;Substantiv;fem.;https://www.dwds.de/wb/Geschichte;0.0
A2;Geschirr;das;;Substantiv;neutr.;https://www.dwds.de/wb/Geschirr#1;0.0
B1;Geschlecht;das;;Substantiv;neutr.;https://www.dwds.de/wb/Geschlecht;0.0
B1;Geschmack;der;;Substantiv;mask.;https://www.dwds.de/wb/Geschmack;0.0
B1;Geschwindigkeit;die;;Substantiv;fem.;https://www.dwds.de/wb/Geschwindigkeit;0.0
B1;Geschwindigkeitsbeschränkung;die;;Substantiv;fem.;https://www.dwds.de/wb/Geschwindigkeitsbeschr%C3%A4nkung;0.0
A1;Geschwister;das;;Substantiv;neutr.;https://www.dwds.de/wb/Geschwister;0.0
A1;Geschäft;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gesch%C3%A4ft;0.0
B1;Gesellschaft;die;;Substantiv;fem.;https://www.dwds.de/wb/Gesellschaft;0.0
B1;Gesetz;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gesetz;0.0
BW1;Gesicht;das;Gesichter;Substantiv;;;
A1;Gespräch;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gespr%C3%A4ch;0.0
A2;Gesundheit;die;;Substantiv;fem.;https://www.dwds.de/wb/Gesundheit;0.0
A1;Getränk;das;;Substantiv;neutr.;https://www.dwds.de/wb/Getr%C3%A4nk;0.0
B1;Gewalt;die;;Substantiv;fem.;https://www.dwds.de/wb/Gewalt;0.0
B1;Gewerkschaft;die;;Substantiv;fem.;https://www.dwds.de/wb/Gewerkschaft;0.0
A1;Gewicht;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gewicht;0.0
B1;Gewinn;der;;Substantiv;mask.;https://www.dwds.de/wb/Gewinn;0.0
B1;Gewissen;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gewissen;0.0
A2;Gewitter;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gewitter;0.0
B1;Gewohnheit;die;;Substantiv;fem.;https://www.dwds.de/wb/Gewohnheit;0.0
B1;Gewürz;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gew%C3%BCrz;0.0
B1;Gift;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gift#1;0.0
B1;Girokonto;das;;Substantiv;neutr.;https://www.dwds.de/wb/Girokonto;0.0
A2;Gitarre;die;;Substantiv;fem.;https://www.dwds.de/wb/Gitarre;0.0
B1;Glace;die;;Substantiv;fem.;https://www.dwds.de/wb/Glace#1;0.0
B1;Glacé;die;;Substantiv;fem., neutr.;https://www.dwds.de/wb/Glac%C3%A9;0.0
A1,BW1;Glas;das;Gläser;Substantiv;neutr.;https://www.dwds.de/wb/Glas#1;0.0
A1;Gleis;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gleis;0.0
A1;Glück;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gl%C3%BCck;0.0
A1;Glückwunsch;der;;Substantiv;mask.;https://www.dwds.de/wb/Gl%C3%BCckwunsch;0.0
B1;Gold;das;;Substantiv;neutr.;https://www.dwds.de/wb/Gold;0.0
B1;Golf;das;;Substantiv;neutr.;https://www.dwds.de/wb/Golf#2;0.0
